15.9	0.00006678	0.00035266	0.00118879	0.00315633	0.00713545	0.01430089	0.02604584	0.04383399	0.06899944
16	0.00006334	0.00033546	0.00113398	0.00301916	0.00684407	0.01375397	0.02511636	0.04238011	0.06688159
16.1	0.00006008	0.00031910	0.00108169	0.00288787	0.00656429	0.01322717	0.02421829	0.04097097	0.06482247
16.2	0.00005699	0.00030354	0.00103179	0.00276221	0.00629567	0.01271981	0.02335064	0.03960533	0.06282072
16.3	0.00005406	0.00028874	0.00098417	0.00264193	0.00603777	0.01223119	0.02251248	0.03828202	0.06087502
16.4	0.00005129	0.00027465	0.00093874	0.00252681	0.00579017	0.01176067	0.02170287	0.03699986	0.05898403
16.5	0.00004865	0.00026126	0.00089539	0.00241664	0.00555249	0.01130760	0.02092091	0.03575772	0.05714647
16.6	0.00004615	0.00024852	0.00085404	0.00231121	0.00532434	0.01087137	0.02016574	0.03455448	0.05536105
16.7	0.00004378	0.00023640	0.00081458	0.00221031	0.00510534	0.01045139	0.01943649	0.03338905	0.05362652
16.8	0.00004153	0.00022487	0.00077693	0.00211375	0.00489514	0.01004707	0.01873235	0.03226037	0.05194164
16.9	0.00003940	0.00021390	0.00074101	0.00202136	0.00469341	0.00965787	0.01805251	0.03116738	0.05030519
17	0.00003738	0.00020347	0.00070674	0.00193295	0.00449980	0.00928324	0.01739618	0.03010908	0.04871598
17.1	0.00003546	0.00019355	0.00067405	0.00184836	0.00431400	0.00892267	0.01676262	0.02908447	0.04717282
17.2	0.00003364	0.00018411	0.00064286	0.00176742	0.00413570	0.00857565	0.01615108	0.02809258	0.04567457
17.3	0.00003192	0.00017513	0.00061311	0.00168997	0.00396462	0.00824169	0.01556085	0.02713246	0.04422010
17.4	0.00003028	0.00016659	0.00058472	0.00161588	0.00380046	0.00792032	0.01499123	0.02620320	0.04280828
17.5	0.00002873	0.00015846	0.00055764	0.00154500	0.00364295	0.00761110	0.01444155	0.02530388	0.04143803
17.6	0.00002726	0.00015073	0.00053181	0.00147718	0.00349184	0.00731357	0.01391115	0.02443363	0.04010828
17.7	0.00002586	0.00014338	0.00050717	0.00141231	0.00334687	0.00702732	0.01339941	0.02359159	0.03881797
17.8	0.00002454	0.00013639	0.00048366	0.00135025	0.00320779	0.00675193	0.01290570	0.02277693	0.03756608
17.9	0.00002328	0.00012974	0.00046124	0.00129088	0.00307438	0.00648702	0.01242942	0.02198882	0.03635160
18	0.00002209	0.00012341	0.00043985	0.00123410	0.00294640	0.00623220	0.01197000	0.02122649	0.03517354
18.1	0.00002096	0.00011739	0.00041945	0.00117978	0.00282365	0.00598709	0.01152688	0.02048914	0.03403093
18.2	0.00001989	0.00011167	0.00039999	0.00112782	0.00270592	0.00575135	0.01109950	0.01977603	0.03292282
18.3	0.00001887	0.00010622	0.00038142	0.00107813	0.00259299	0.00552462	0.01068735	0.01908643	0.03184829
18.4	0.00001791	0.00010104	0.00036372	0.00103060	0.00248470	0.00530659	0.01028990	0.01841962	0.03080643
18.5	0.00001699	0.00009611	0.00034683	0.00098514	0.00238084	0.00509692	0.00990666	0.01777490	0.02979634
18.6	0.00001612	0.00009142	0.00033072	0.00094167	0.00228124	0.00489531	0.00953716	0.01715160	0.02881717
18.7	0.00001530	0.00008697	0.00031536	0.00090009	0.00218573	0.00470146	0.00918092	0.01654905	0.02786806
18.8	0.00001452	0.00008272	0.00030070	0.00086033	0.00209415	0.00451508	0.00883749	0.01596663	0.02694819
18.9	0.00001378	0.00007869	0.00028673	0.00082231	0.00200633	0.00433589	0.00850644	0.01540369	0.02605673
19	0.00001307	0.00007485	0.00027340	0.00078594	0.00192214	0.00416363	0.00818734	0.01485965	0.02519290
19.1	0.00001240	0.00007120	0.00026069	0.00075117	0.00184141	0.00399804	0.00787978	0.01433390	0.02435592
19.2	0.00001177	0.00006773	0.00024856	0.00071792	0.00176402	0.00383886	0.00758337	0.01382587	0.02354503
19.3	0.00001117	0.00006443	0.00023700	0.00068613	0.00168982	0.00368587	0.00729772	0.01333501	0.02275951
19.4	0.00001060	0.00006128	0.00022597	0.00065573	0.00161869	0.00353882	0.00702246	0.01286078	0.02199862
19.5	0.00001006	0.00005829	0.00021545	0.00062667	0.00155051	0.00339749	0.00675723	0.01240265	0.02126166
19.6	0.00000955	0.00005545	0.00020542	0.00059888	0.00148515	0.00326166	0.00650168	0.01196010	0.02054795
19.7	0.00000906	0.00005275	0.00019586	0.00057231	0.00142250	0.00313114	0.00625547	0.01153264	0.01985681
19.8	0.00000860	0.00005017	0.00018674	0.00054690	0.00136245	0.00300571	0.00601827	0.01111979	0.01918760
19.9	0.00000816	0.00004773	0.00017804	0.00052262	0.00130489	0.00288520	0.00578978	0.01072108	0.01853967
